AreaKey,initial_regime,final_regime_lambda05,changed_from_initial,final_boundary_county,gwr_fitted_z,gwr_residual_z,mgwr_fitted_z,mgwr_residual_z,grgwr_fitted_z,grgwr_residual_z,gwr_Intercept,mgwr_Intercept,grgwr_Intercept,gwr_PctFB,mgwr_PctFB,grgwr_PctFB,gwr_PctBlack,mgwr_PctBlack,grgwr_PctBlack,gwr_PctRural,mgwr_PctRural,grgwr_PctRural,abs_resid_improvement_gr_vs_gwr,abs_resid_improvement_gr_vs_mgwr
13107,3,4,True,True,-0.2587763009540207,-0.06648181968563488,-0.2591914923032867,-0.0660666283363688,-0.24226597347007353,-0.08299214716958206,-0.04543541505037036,-0.0428027827864727,0.1539897172969491,0.4602070586559329,0.436206210632278,0.7516142897744332,-0.0718146942681497,-0.1102102730872637,-0.0011930188565577315,-0.34985246469333997,-0.324562451878173,-0.19833666541501282,-0.01651032748394718,-0.016925518833213263
13109,4,4,False,True,-0.7841203948313649,0.37081998413092404,-0.7002581771604689,0.2869577664600281,-0.4582468142977295,0.04494640359728869,-0.15533060572401355,-0.1224689741558924,0.17579251993070394,0.3006531392670748,0.3375649340244417,0.7909399246319387,-0.009061130911333877,-0.0765417652402562,-0.004745474536947486,-0.42264638313721575,-0.3358925348726833,-0.19420120253444503,0.32587358053363535,0.2420113628627394
13111,1,1,False,False,-0.42138410280267247,-0.13278397199502479,-0.4354329108540307,-0.1187351639436665,-0.4769192530637653,-0.07724882173393194,0.13385098460848105,0.1441212481108469,0.220592001979408,0.7292420045454181,0.7170435846057489,0.7354420188341884,-0.048005478027006394,-0.0476807207958863,0.040765837285358986,-0.2762314573643847,-0.3027393147369598,-0.2756143410645099,0.05553515026109285,0.04148634220973456
13113,1,1,False,False,1.3719532810709252,1.2434010863196474,1.3721774587195084,1.2431769086710642,1.5737895608934998,1.0415648064970728,0.14418779995022815,0.1714982291771697,0.1953771204534285,0.6762142218852703,0.6676287839570001,0.8681733588043763,-0.09511689510648375,-0.0729981715200836,-0.06936469999130412,-0.2695091604154818,-0.2915903099234487,-0.13012852288490118,0.20183627982257457,0.2016121021739914
13115,1,1,False,False,0.4502366986589906,0.0344942492605782,0.4809462196694333,0.0037847282501354,0.3784299606927237,0.10630098722684506,0.11347840445622023,0.1023308435503066,0.11843398149034007,0.7119449914801982,0.6934548467178736,0.8117430214910504,-0.04076913495341713,-0.0369854699958551,0.01609674865822669,-0.2599734001458305,-0.2950573337071653,-0.2377519028188868,-0.07180673796626685,-0.10251625897670966
13117,1,1,False,False,0.030086779172105005,0.7892048709784478,0.0509061104062846,0.7683855397442683,0.039495998816387545,0.7797956513341653,0.1478680529865534,0.1890688193683216,0.22997045952811004,0.7226336906114519,0.7188278826833949,0.7241302480562383,-0.0674476328294142,-0.0640902410216465,-0.03348475585530308,-0.2839211505618181,-0.3010962230436265,-0.3057993251655834,0.00940921964428254,-0.01141011158989702
13119,1,1,False,False,-0.3314508954714837,0.07662660688045642,-0.272353829703023,0.0175295411119957,-0.278062947383605,0.023238658792577693,0.17081707066078072,0.2364223525579036,0.2706345146258726,0.7175098376077841,0.7132928433619644,0.6999235205445528,-0.0939751875440712,-0.0836467220494195,-0.05385108703898833,-0.3092060690336646,-0.306730086888302,-0.3342221742058387,0.05338794808787872,-0.005709117680581993
13121,1,1,False,False,2.4132866057727123,1.2233583263229693,2.512456298871458,1.1241886332242237,2.5605914793014386,1.076053452794243,0.1391477895513727,0.1787722496368846,0.17871736253351442,0.7012365228115125,0.6978616359441466,0.8287446754187295,-0.07597615432683968,-0.0651780099087474,-0.07212632271930242,-0.2729066045595567,-0.2949007795662696,-0.18793293541037362,0.14730487352872634,0.04813518042998077
13123,1,1,False,False,-0.4960628379158152,0.08276242721537436,-0.5078954093345222,0.0945949986340813,-0.5571514207067647,0.1438510100063239,0.13300062967628073,0.1443679013342714,0.20861011862591333,0.7273831908722834,0.7137212418769241,0.7395497752578708,-0.048857732747194994,-0.0480739770066988,0.032230076117001016,-0.27498931667056203,-0.3017344886494273,-0.27770601677169066,-0.06108858279094953,-0.049256011372242586
13125,5,5,False,False,-0.37280382258324074,-0.6215757025183828,-0.4520395255479794,-0.5423399995536441,-0.7538437659701456,-0.24053575913147796,0.1769415663978508,0.1542978628801297,-0.006852234614216534,0.7249394037791245,0.6747050592288352,0.4156462542615736,-0.1688343620535597,-0.1456541731422836,-0.06164134405029999,-0.2488468654669364,-0.3085541628557541,-0.5068108174985894,0.38103994338690483,0.30180424042216614
