edge_id,i,j,AreaKey_i,AreaKey_j,regime_i,regime_j,boundary_edge,gwr_PctFB_abs_jump,mgwr_PctFB_abs_jump,grgwr_PctFB_abs_jump,gwr_PctBlack_abs_jump,mgwr_PctBlack_abs_jump,grgwr_PctBlack_abs_jump,gwr_PctRural_abs_jump,mgwr_PctRural_abs_jump,grgwr_PctRural_abs_jump
26,5,58,13011,13119,1,1,False,0.0042611260816395324,0.0042525025325628185,0.004705237608969903,0.009956855060110903,0.006705389518381608,0.008775505093790097,0.008524776554312385,0.0018191698599713257,0.007810072948093327
27,5,67,13011,13137,1,1,False,0.0032282800239539222,0.0016222691547278512,0.005290356040275945,0.009862403909023001,0.00724439863367729,0.029276482549431302,0.0032478099808430083,0.0010058899272943345,0.01181859981941108
28,5,68,13011,13139,1,1,False,0.0010911201739450815,1.9461871870296577e-05,0.006915554379707922,0.0091142836789216,0.006908775931290495,0.010874941134247404,0.00882769550937812,0.0016108774782210844,0.00949889400108439
29,5,77,13011,13157,1,1,False,0.002346852462374205,0.0021106217877023825,0.0007718265919220979,0.008156636461038494,0.0049957941610131035,0.0264527357491232,0.0012345120764339912,0.001136946400917993,0.0028781205094908224
30,5,96,13011,13195,1,1,False,0.008450757148213972,0.002835720542436304,0.0035545395180411887,0.024786357264353798,0.01688641579517071,0.0386751228832386,0.011658924628788592,0.001109456757480809,0.00947142779486082
31,5,126,13011,13257,1,1,False,0.0019152550111110056,0.004384872090471115,0.0019299972534877474,0.003318363183970191,0.001936941470712411,0.0059647384641092,0.006837908829098682,0.002029688154069509,0.0017814040024858868
32,6,28,13013,13059,1,1,False,0.003162494659635029,0.0007933341448577158,0.01198420145311585,0.022110642776528994,0.014344390059640902,0.006051615445938102,0.012826589875089611,0.0015646348438340674,0.014282210070210077
33,6,66,13013,13135,1,1,False,0.0007893853619044267,0.001774792975710926,0.012639976930490238,0.0131030007294657,0.010102487823693898,0.0047416814470434,0.009892011597305295,0.0022705038202419092,0.014230390741474697
34,6,68,13013,13139,1,1,False,0.005702142831879642,0.0030899577235977693,0.007892011761364559,0.017359541037425402,0.012116935824988101,0.0442913342559922,0.004554713760256679,0.0009629708334871756,0.008324792660871216
35,6,77,13013,13157,1,1,False,0.0022641701955603555,0.0009598740640250902,0.01557939273299458,8.862089746530799e-05,0.00021236573268450243,0.006963657372621598,0.005507493825555432,0.001436901910790267,0.02070180717144643
36,6,107,13013,13219,1,1,False,0.0037452045178761884,0.0008240848887748342,0.02876104588862438,0.030453842895596897,0.018786826408826604,0.0071564150804235005,0.01181894260591082,0.0007783597881848014,0.03656760209627308
37,6,146,13013,13297,1,1,False,0.005769464411458869,0.0012975604409632968,0.04672890812939512,0.014019028306807998,0.0081531421896988,0.004453751944051107,0.0018492952175289679,0.0018232362393698076,0.06058296851906647
38,7,27,13015,13057,1,1,False,0.004172416634701359,0.0018575914123957205,0.0394585390073503,0.008288255088162097,0.008874853679206797,0.0025267599731041996,0.008072547541370712,0.0021248485916749993,0.02138902360092998
39,7,32,13015,13067,1,1,False,0.005524620357968413,0.002647885680060469,0.009916543798030197,0.014620966468577794,0.011597658498893396,0.0408711852925761,0.004319398002274821,0.0009018606371965499,0.0233402269929803
40,7,56,13015,13115,1,1,False,0.005876118113003814,0.012723020851503342,0.02517954622816143,0.007338802677954601,0.008438089998810003,0.028514657836174802,0.006940165888217609,0.0020904173243597723,0.03122822149585569
41,7,63,13015,13129,1,1,False,0.004395559955932327,0.002135329558294208,0.016028859828289166,0.0040839272864003,0.0028026677603662023,0.0222953494748427,0.0003070348878050355,0.001380910486334097,0.0045378728100080035
42,7,109,13015,13223,1,1,False,0.010143917109897038,0.01120347320262749,0.03322623747217768,0.005178857270006297,0.002421875356221098,0.0006204403561765985,0.00251969094412291,0.002513495712732683,0.045331309250454505
43,7,111,13015,13227,1,1,False,0.006265753261051499,0.004671923906641506,0.04350591060376252,0.005174238317183395,0.0060769850666544944,0.0198731872675316,0.008221786794399832,0.0031324626314647164,0.016907112566419413
44,7,114,13015,13233,1,1,False,0.013538834884000428,0.019571320957409988,0.03902678579898855,0.002949349698718802,0.004850360191619704,0.0230281786132025,0.007006956425294586,0.0034144068764051516,0.0497651290047785
45,8,33,13017,13069,2,2,False,0.02657328389055791,0.03155934214211198,0.002569257270123193,0.0039303564203557045,0.007607137377961898,0.0252474562274554,0.03411724547945599,0.009595821203649713,0.20744327964444065
46,8,76,13017,13155,2,2,False,0.022617813937923115,0.04047110943899268,0.01231713881725377,0.001987521411169299,0.005614533881175401,0.0047034631589081,0.0026308297850966,0.0004830003214035816,0.05066858195544777
47,8,133,13017,13271,2,4,True,0.030136258019352685,0.025076292901978825,0.1491221846054644,0.005398591875721698,0.008978215458538899,0.0767223551158112,0.005343073253251285,0.0034308268896082184,0.17210003108925573
48,8,141,13017,13287,2,2,False,0.0200109344246438,0.06806744242440949,0.019891443730423286,0.011579367781699601,0.002183509247619099,0.051756062192985904,0.018579285618101016,0.011513684362318699,0.01599563502965895
49,8,155,13017,13315,2,4,True,0.02578974992290778,0.0006236453656616181,0.2413390031368507,0.013143397417598804,0.008599109853295497,0.024905752037027,0.024087457793321998,0.009045567525988174,0.11308105625687853
50,9,33,13019,13069,2,2,False,0.0316305600588363,0.06443899587158852,0.07958320424947007,0.005310232633057896,0.008509188191748,0.0080890286751528,0.012298810712213393,0.00546161713249621,0.2997902019295908
51,9,36,13019,13075,2,2,False,0.013665829226050807,0.02982517872484819,0.3184828124828492,0.002784738686415905,0.002367612913210502,0.0611213823722229,0.005862765743323783,0.0030280504188723856,1.0288462684510118
52,9,76,13019,13155,2,2,False,0.03558603001147109,0.05552722857470782,0.0698353227023395,0.0006076451984671077,0.010501791688534497,0.0218618907112107,0.019187604982146,0.004617204392557084,0.4565648996185837
53,9,85,13019,13173,2,6,True,0.011914760950890113,0.013521899290671296,0.03996578275966184,0.0010194077507700988,0.005323504022848601,0.157584504903619,0.01400408143075782,0.004651937281638208,0.4550018782009191
54,9,91,13019,13185,2,2,False,0.022127416000282507,0.0330484212279942,0.4369124790144445,0.00038215512243290617,0.0079242573993187,0.1199902914706238,0.01342898539139642,0.004166940457116797,1.2492517758886927
55,9,136,13019,13277,2,2,False,0.010613137624682911,0.0010312571696272088,0.033416381428872766,0.0008497954888053993,0.006371684557678798,0.042755427014087695,0.023877959710817187,0.00876497863918807,0.36623122435341726
56,10,38,13021,13079,3,3,False,0.07249090958501625,0.06332878197630265,0.05335188009686809,0.017942604866429013,0.0164586540859451,0.047817696701610596,0.015814931071435112,0.00479558400600999,0.0008583368743971809
57,10,75,13021,13153,3,3,False,0.20329202598667617,0.19942347621231504,0.09746614109658053,0.11297142126523091,0.0342590095967828,0.0719622822864244,0.043333754680843994,0.0021970993524034754,0.010900832092189394
58,10,83,13021,13169,3,5,True,0.08170853291029778,0.09941270918790202,0.4985045957839865,0.010800969374920505,0.013870479651204304,0.3703785531434004,0.015696055337490494,0.005302360070790879,0.007781486694679152
59,10,101,13021,13207,3,1,True,0.04415539606689711,0.07198947728432459,0.37158599607052756,0.002126208781251998,4.373946752350699e-05,0.337009665531684,0.0005543715194019083,0.0034051173849908856,0.3999499800054104
60,10,110,13021,13225,3,3,False,0.12341301152810208,0.12540221884123565,0.05061389489151791,0.0487213388066981,0.021801140858864795,0.049446927592346784,0.02629086391409774,0.005110094862330994,0.011454982872066366
61,10,142,13021,13289,3,3,False,0.01654415405173082,0.04148516597757712,9.250072059391323e-05,0.0333751411821524,7.22742641366958e-05,0.0004480494873498053,0.0052550626486870256,0.004061914010207168,0.004270161356071833
62,11,44,13023,13091,4,4,False,0.1110341479424703,0.03107254433988288,0.028670050111950784,0.0849804222823549,0.02227001378783859,0.012262361368672401,0.02815272326147089,0.009224398445868698,0.007399370175831893
63,11,75,13023,13153,4,3,True,0.019608373472631224,0.04819310422362416,0.08209005582580403,0.019801496828661603,0.009565073255285494,0.151381143589619,0.009121734633747214,0.009753126824827207,0.2971707669330881
64,11,86,13023,13175,4,4,False,0.021079481222764207,0.03867559578375862,0.15606579321042424,0.004807630235447398,0.006645401231119605,0.008056059013741002,0.01181239965334191,0.012639389199200213,0.016314125855119294
65,11,115,13023,13235,4,4,False,0.1132063669054727,0.06921863174475779,0.2326133261356145,0.0705765401773276,0.026237169491887494,0.0192022604324618,0.013803871166026105,0.0010048167646440898,0.030056713137782493
66,11,142,13023,13289,4,3,True,0.16713949846231413,0.10974520601111376,0.01546858599137041,0.09939777691174011,0.024766210605633998,0.2237914753633932,0.04720042666590418,0.007888312167023515,0.30380143766920564
67,11,157,13023,13319,4,5,True,0.2579486523472856,0.20020335248545457,0.3829642372056012,0.1118734059014281,0.038692648101894295,0.0966676693514502,0.0689752249042587,0.0012738912297474148,0.33385254984410595
68,12,19,13025,13039,6,6,False,0.010413213951799893,0.008082292709484795,0.06703263910542501,0.0010151948210746081,0.003496298675754201,0.007735839365454689,0.010785358549103508,0.004076461038482138,0.05569576220036765
69,12,23,13025,13049,6,6,False,0.023772226362795912,0.030514224829509107,0.2163519650644497,0.0117607152711756,0.005735935551193502,0.055581129925236894,0.004093780519815793,0.0015706642985887642,0.05707381922279975
70,12,62,13025,13127,6,6,False,0.014414288722488594,0.014128673227661703,0.19883021854881672,0.017477910467772105,0.009204301232413496,0.037843889484332704,0.011405203126629515,0.005410436430914711,0.07886193554181364
71,12,112,13025,13229,6,6,False,0.00831767050880311,0.006258008035872065,0.06499936581317009,0.002573164397883493,0.0038861643123047976,0.05069130357125029,0.012113539856462074,0.004251123154094871,0.11191187449994239
72,12,147,13025,13299,6,6,False,0.022143387712961704,0.03207406039627281,0.2556231295052799,0.018172479490122392,0.0024874994085693006,0.103389880616052,0.014212354237271907,0.005429344310428075,0.11419687912638138
73,12,150,13025,13305,6,6,False,0.02551836770289459,0.02095806096370678,0.1625213473937597,0.013889426123295905,0.0127455371892536,0.04540312452665052,0.0008968471783378229,0.0003222959841251982,0.025247370342024733
74,13,34,13027,13071,2,2,False,0.012263797511720381,0.011074673403413199,0.1261689606822581,0.0031793270289441067,0.005332280651113498,0.05812431461862728,0.017865004077435576,0.0077615922536810045,0.7976089317729969
75,13,36,13027,13075,2,2,False,0.012737838691137482,0.02161803649200919,0.0909211185040658,0.0002184760329791008,0.004473261547315598,0.00035822750808209985,0.0017396226282819782,0.00035559469333951155,0.05975631361590161
76,13,91,13027,13185,2,2,False,0.004276251916905782,0.01839479398886318,0.2093507850356611,0.0026210595969620998,0.0010833829387926,0.05851068159031881,0.017552128506438225,0.007550585569328694,0.28016182105358256
77,13,135,13027,13275,2,2,False,0.003340937023147708,0.010585826436260826,0.10061910085979262,0.0018745745624000054,0.0004389450809541978,0.032527160005141796,0.013020824867732872,0.007300153672588183,0.44469098865664614
78,14,15,13029,13031,4,4,False,0.09428013954501668,0.05443957440022307,0.020445434398641327,0.0447121428386142,0.026678636199724007,0.0034823219632514005,0.04095037455846978,0.006408295865568514,0.002739594388674993
79,14,24,13029,13051,4,4,False,3.718694025500735e-05,0.003957677746559807,0.020469874886134498,0.0094857280570733,0.0011517186136731083,0.006483839496995001,0.007027426365359024,0.0045622678955069,0.001942549484745093
80,14,50,13029,13103,4,4,False,0.06849122252093182,0.04468101348053116,0.004348108592476474,0.0429098841251588,0.0218228084386919,0.0024507177133443,0.023064039150163085,0.00032451167866331954,0.00030368210722728217
81,14,53,13029,13109,4,4,False,0.025471586997460827,0.013517188159122395,0.03283735015032774,0.0035193975699615004,0.008616340084922805,0.0083891975833706,0.020620321423014287,0.007013466509718513,0.0030932644851418
82,14,88,13029,13179,4,6,True,0.024249171155032,0.012470561914976197,0.9528893422392047,0.0185094058594778,0.008466217354550797,0.3271296774303057,0.005922299441768919,0.000633129951691791,0.4647514951003557
83,15,20,13031,13043,4,4,False,0.006549883386736122,0.0023116420592779185,0.028396341264669278,0.007604581674476099,0.0010471768198486026,0.0061608771388097,0.013102868388756184,0.00564234983096229,0.0023036573268387095
84,15,50,13031,13103,4,4,False,0.025788917024084868,0.009758560919691905,0.0247935429911178,0.0018022587134554,0.0048558277610321054,0.005933039676595701,0.017886335408306697,0.0060837841869051945,0.0024359122814477108
85,15,52,13031,13107,4,4,False,0.09074536684130224,0.05771889036673561,0.05171755060919192,0.021560818088163194,0.01560621173220629,0.0084593313005089,0.05246386530842029,0.01193525363866027,0.004489132977034599
86,15,53,13031,13109,4,4,False,0.06880855254755586,0.04092238624110067,0.012391915751686411,0.0411927452686527,0.018062296114801202,0.0049068756201192,0.020330053135455495,0.0006051706441499993,0.00035367009646680714
87,15,81,13031,13165,4,4,False,0.13916712764287925,0.09362609184880799,0.019945919636757625,0.057492581071870205,0.0264129633891986,0.001584232461374499,0.06247343131979188,0.008230189870340576,0.0025567193297932056
88,15,123,13031,13251,4,4,False,0.0943243901794733,0.06943872432668102,0.006212825236175723,0.053943790559477706,0.021784420499692397,0.0032111101276831,0.03797470886765231,0.0015933566765582996,0.0001724933385857108
89,16,52,13033,13107,4,4,False,0.1302099132402199,0.11949486028900996,0.03355375143851136,0.0741758095870166,0.023032882639176105,0.0088344436728793,0.04290798552807712,8.81433809347687e-05,0.0015382465854975047
90,16,80,13033,13163,4,5,True,0.08528129367770254,0.0642532203370545,0.3575369927008999,0.00894550583596082,0.006631383269109614,0.05927318607921019,0.04314036729814502,0.011164069965074963,0.27502799065506156
91,16,81,13033,13165,4,4,False,0.0817881524386429,0.08358765880693758,0.001782120466077064,0.03824404660330959,0.012226130982183794,0.0019593448337448995,0.032898419516705524,0.0036169203873849254,0.0003941670617438886
92,16,120,13033,13245,4,5,True,0.07107829806084565,0.07699926122974288,0.28265545201279096,0.019180755908411895,0.008731712514380402,0.145812758560708,0.02399724063421277,0.0066439132582084,0.19618904561776743
93,16,123,13033,13251,4,4,False,0.12663088990204885,0.10777502632906455,0.024376624406856284,0.041792837115702086,0.01685467387169,0.0028359977553126994,0.0573971419688451,0.010253753581167202,0.0027783930529513834
94,17,74,13035,13151,1,1,False,0.004674711714960034,0.013285957332287879,0.0002712373667272949,0.02937598681361339,0.01944714551309029,0.003937885356753504,0.007264361672582098,0.0005589220106800852,0.0020867609358455053
95,17,78,13035,13159,1,1,False,0.02169863404457939,0.03639206083638069,0.024852652083895643,0.0026745013863869183,0.007306071648228302,0.0009119917956770945,0.004633417378619997,0.003415507359376402,0.031143696815848193
96,17,84,13035,13171,1,1,False,0.05087127610299036,0.059463823309000574,0.02736876147868128,2.280182020800159e-05,0.003885224392888992,0.00042093873666070036,0.0028899800696771116,0.004116382403414609,0.03389877140139459
97,17,101,13035,13207,1,1,False,0.03725691234326911,0.05000331713425432,0.012769067156134017,0.01425499412417161,0.0066558547524129125,0.002912771507272288,0.0032643220161934217,0.0032233752872870003,0.016981512996723208
98,17,106,13035,13217,1,1,False,0.024046614330989313,0.04795507201993754,0.04386205202693316,0.028349609041060098,0.0123499581416682,0.002808987607882313,0.020219821252142223,0.005051131420267585,0.05636717929918911
99,17,125,13035,13255,1,1,False,0.014549366222005089,0.018520816939496143,0.021299965121802766,0.019209272816476802,0.018099414068887792,0.0035951526073680073,0.001256868261562627,0.0018082641194145932,0.02390197054538619
100,18,29,13037,13061,4,4,False,0.004546178222041786,0.011402233961360114,0.003747384135644398,0.0249097802889215,0.0026175687496175007,0.0034095839562297003,0.004427911306843113,0.006119770777582523,0.0010799092529649168
101,18,46,13037,13095,4,4,False,0.007652917658225511,0.00020037828970750904,0.009815930884934397,0.0351609480341543,0.0014324933249659014,0.006547237874432201,0.006396229450969071,0.009661479641587478,0.0013316448782624835
102,18,48,13037,13099,4,4,False,0.016366797100333397,0.01836132266663479,0.007373751597283602,0.007383805077359501,0.004891998305634002,0.0018539312564255991,0.004790361656970832,0.000259025306147187,0.0004192608265913833
103,18,119,13037,13243,4,4,False,0.027805815423116886,0.039377382639585595,0.003554794716438499,0.040726486331757,0.009161236111927998,0.0023362366487912,0.0017924258629347656,0.007188524626961179,0.0018390806875244192
104,18,134,13037,13273,4,4,False,0.03485339418781869,0.0340073889558149,0.012011112652589799,0.0193164542283975,0.007790513350900502,0.001600158974974203,0.007054881854373585,0.0017866863312501202,0.0013217704130034647
105,19,23,13039,13049,6,6,False,0.013359012410996018,0.02243193212002431,0.2833846041698747,0.012775910092250209,0.0022396368754393006,0.06331696929069158,0.0148791390689193,0.005647125337070902,0.1127695814231674
106,19,62,13039,13127,6,6,False,0.024827502674288487,0.0222109659371465,0.1317975794433917,0.016462715646697497,0.012700599908167697,0.030108050118878016,0.0006198445775260075,0.0013339753924325737,0.023166173341445995
107,20,52,13043,13107,4,4,False,0.08419548345456612,0.05540724830745769,0.023321209344522642,0.029165399762639294,0.014559034912357688,0.0022984541616992,0.039360996919664104,0.00629290380769798,0.0021854756501958894
108,20,53,13043,13109,4,4,False,0.07535843593429198,0.04323402830037859,0.016004425512982867,0.0335881635941766,0.019109472934649804,0.0012540015186905,0.03343292152421168,0.005037179186812291,0.0019499872303719024
109,20,131,13043,13267,4,6,True,0.0965314438363934,0.05441379692309878,0.8541376806657262,0.0543372472529266,0.026999135974720506,0.3249154017796074,0.03339997499066838,0.0023967421451270843,0.378554779608957
110,20,137,13043,13279,4,4,False,0.07691644476391629,0.042223476433557894,0.034599180054037504,0.0528320385008356,0.022177688311569202,0.0109215817759158,0.01697295149157646,0.002306287216909675,0.0012698123746021917
111,21,37,13045,13077,1,1,False,0.01395446819038404,0.011214991721302692,0.012044316723088255,0.0223121345278817,0.013316069377477202,0.030884292023657396,0.00457854490402998,0.0006290221242281069,0.029410125804488402
112,21,47,13045,13097,1,1,False,0.021226308947709494,0.030723642390226402,0.019672638149952126,0.005568131252696305,0.006401875758980699,0.024165081912440198,0.005506280761131577,0.003025479925356289,0.021312056885668396
113,21,59,13045,13121,1,1,False,0.02561584810665163,0.04517386688188507,0.03442295591819999,0.016441179782900404,0.015879648531696405,0.0620397002561041,0.012752488452588473,0.004744430372741804,0.02569305341978098
114,21,70,13045,13143,1,1,False,0.016867602668687143,0.018988881243840794,0.019638153155612015,0.011060634500004995,0.006827681216140899,0.0176345532246365,0.0015844995997214006,0.0017231524029793222,0.0318747111947518
115,21,73,13045,13149,1,1,False,0.03248076902352448,0.0413503229054244,0.017662016808991488,0.008828392067987599,0.0031007141295300994,0.0063698690491557994,0.0009756596953933161,0.0028821717487860776,0.02742406350702642
116,21,109,13045,13223,1,1,False,0.032056517778444094,0.0422866253044879,0.04337791860186291,0.006248179642561198,0.0014529260261647997,0.0029517270709264985,0.004239758982956976,0.004477906125264608,0.06140893307369538
117,22,145,13047,13295,1,1,False,0.002292312644700867,0.004478796430310683,0.017412542442326484,0.0012011363442403014,0.002046596786467597,0.015277518588629097,0.0026309613712036106,0.0014316485938982715,0.0013040301047685943
118,22,154,13047,13313,1,1,False,0.0009526105355202041,0.0007415570387886428,0.0075159351404667785,0.0027154896087644015,0.0032909078695712024,0.0013554510351744056,0.002385077032751204,0.0005276190883128362,0.0036420603673065766
119,23,147,13049,13299,6,6,False,0.0016288386498342078,0.001559835566763701,0.039271164440830175,0.006411764218946792,0.003248436142624201,0.04780875069081511,0.010118573717456114,0.0038586800118393105,0.05712305990358163
120,24,50,13051,13103,4,4,False,0.06845403558067681,0.040723335733971355,0.016121766293658024,0.0334241560680855,0.020671089825018793,0.0040331217836507005,0.03009146551552211,0.004886779574170219,0.002246231591972375
121,25,97,13053,13197,3,3,False,0.023940400050166233,0.012478310389202718,0.02304021255802191,0.002059101601461208,0.0066772440458015975,0.0035762792976865992,0.016209399180195427,0.001105355126362395,0.03097359172812003
122,25,105,13053,13215,3,3,False,0.06479924578287954,0.06185391078529351,0.002796610143180084,0.011906654836559602,0.005279020196649192,0.0209505944995326,0.01657132900801811,0.0043357184029094165,0.0015309814346383122
123,25,127,13053,13259,3,4,True,0.06538333234652599,0.0644119539671657,0.2686250858815449,0.022896951311130398,0.008101186533306305,0.0819438115661607,0.013399941922910996,0.004482044105079297,0.10527790062160036
124,25,129,13053,13263,3,3,False,0.17162023385018355,0.14652682450053078,0.03938115162992761,0.031871153129979,0.023193162147303603,0.051532469254861595,0.0557838650083019,0.009911856862236612,0.06367756690135201
125,26,56,13055,13115,1,1,False,0.004073627625901022,0.004779526873520679,0.009031022999096194,0.003545464860543898,0.0030169697256825986,0.005312459595712901,0.0002163546998700805,0.0009392758466063023,0.009749512885561307
126,26,145,13055,13295,1,1,False,0.0063948842955647844,0.005412320260227976,0.016501789248300258,0.0013188146526055058,0.00028638889679669793,0.0009102554371540998,0.001878666142165697,0.001694538757827102,0.011457283224095505
127,27,32,13057,13067,1,1,False,0.009697036992669772,0.004505477092456189,0.0493750828053805,0.006332711380415697,0.0027228048196865987,0.0383444253194719,0.0037531495390958902,0.003026709228871549,0.04472925059391028
128,27,41,13057,13085,1,1,False,0.0034886318027085306,0.01064896954873995,0.021800835004507135,0.005137332011661201,0.005485314303469602,0.009200272688982901,0.008070331848030077,0.002787870568046802,0.009101744143063306
129,27,57,13057,13117,1,1,False,0.0006401643835485249,0.010792423701622256,0.022974688199300375,0.011051440109880399,0.009791827347774597,0.0185400867042506,0.008935036986399303,0.0018236234204264123,0.015430177249910915
130,27,59,13057,13121,1,1,False,0.020757003416390862,0.01017382303762604,0.0816397391631909,0.019579961607305803,0.010879596234875506,0.05718165356825,0.0020795090158621243,0.004371820056930487,0.10243621250529888
131,27,63,13057,13129,1,1,False,0.00022314332123096747,0.00027773814589848733,0.023429679179061136,0.012372182374562397,0.011677521439573,0.0248221094479469,0.007765512653565676,0.0007439381053409022,0.016851150790921976
132,27,111,13057,13227,1,1,False,0.0020933366263501396,0.002814332494245786,0.004047371596412219,0.0031140167709787017,0.0027978686125523025,0.0223999472406358,0.0001492392530291209,0.001007614039789717,0.004481911034510566
133,28,77,13059,13157,1,1,False,0.0054266648551953844,0.00016653991916737443,0.02756359418611043,0.0221992636739943,0.014556755792325404,0.0130152728185597,0.0073190960495341795,0.0001277329330438004,0.034984017241656507
134,28,96,13059,13195,1,1,False,0.0006772398306443828,0.005112882249306061,0.03034630711222952,0.005569542870678998,0.002666134158167799,0.0007928856844443,0.003105316502820421,0.0021186702253550016,0.041577324527026505
135,28,107,13059,13219,1,1,False,0.0005827098582411594,0.00161741903363255,0.01677684443550853,0.008343200119067903,0.004442436349185702,0.0011047996344853983,0.0010076472691787908,0.0007862750556492659,0.022285392026063
136,28,108,13059,13221,1,1,False,0.00541404798950107,0.0052421833520769345,0.007454758510461734,0.021948802531984196,0.016446494223415792,0.0037950279039935947,0.004452774102924606,0.001952778632391794,0.008301125581990032
137,29,48,13061,13099,4,4,False,0.020912975322375182,0.029763556627994903,0.0036263674616392044,0.032293585366281005,0.007509567055251503,0.0015556526998041012,0.00036245035012771876,0.00637879608372971,0.0014991700795563
138,29,117,13061,13239,4,4,False,0.04171165910665281,0.04560496059817598,0.0038526192428407977,0.0368554894488031,0.008504551769948597,0.0015925248607319975,0.0010543345245155877,0.005569049368867096,0.0015808484618120011
139,29,119,13061,13243,4,4,False,0.0232596372010751,0.02797514867822548,0.007302178852082897,0.0158167060428355,0.006543667362310497,0.0010733473074385005,0.006220337169777879,0.0010687538493786564,0.0007591714345595024
140,30,43,13063,13089,1,1,False,0.014834547462147518,0.01725586769901233,0.047978639649999044,0.008436672469799289,0.0018818860790110054,0.0004533567701644897,0.006793523438772486,0.003169532020974697,0.05931672275180949
141,30,55,13063,13113,1,1,False,0.014249747147429881,0.02038953819846856,0.019605969537343393,0.0006722774442448898,0.0038283329635477037,0.0097885838897806,0.0043249679473840175,0.002041806273326785,0.019660759626753704
142,30,59,13063,13121,1,1,False,0.010772553778812366,0.009843313788677976,0.019822713848303364,0.019813018223888992,0.0116484945748839,0.007026961161782294,0.0009275238033091271,0.0012686633694941052,0.038143652898718794
143,30,74,13063,13151,1,1,False,0.005509778105577623,0.0043120156568166035,0.0031920930623665633,0.023752679806799806,0.014424685308616597,0.0046473271681600065,0.00144659234627309,9.489178926430641e-05,0.0015537039920510975
144,30,125,13063,13255,1,1,False,0.024733856042542746,0.036118789928600625,0.017836634692708908,0.033919393803936396,0.015772416752819096,0.004990059917545503,0.004560901064746381,0.002462077919358985,0.027542435473282792
145,31,49,13065,13101,6,6,False,0.01289377692624269,0.025762034643074083,0.011008733327683928,0.0024831606771932996,0.0037781553667136005,0.015062839391721483,0.002330452597736954,0.0007524376986399739,0.013466897578680193
146,31,85,13065,13173,6,6,False,0.0014672718200672008,0.0151775574515573,0.06137243956914201,0.003906395336256696,0.0017175795767574997,0.0010310382386464756,0.018516892727081458,0.006638074598208699,0.052175435225699174
147,31,147,13065,13299,6,6,False,0.017901367396798706,0.035705898816850906,0.022781345119861185,0.010341220620968206,0.006774174101921101,0.01734489902170952,0.012146318577248016,0.004124346746568419,0.011828988881638525
148,32,47,13067,13097,1,1,False,0.015449505582663225,0.02011857043682852,0.04701497412605826,0.002374201696686007,0.0013209813575267987,0.019037390094885802,0.00557256716822313,0.003064061275444452,0.06208795844550119
149,32,59,13067,13121,1,1,False,0.01105996642372109,0.00566834594516985,0.032264656357810395,0.013247250226890106,0.008156791415188908,0.0188372282487781,0.0016736405232337659,0.0013451108280589374,0.057706961911388605
150,32,109,13067,13223,1,1,False,0.004619296751928625,0.00855558752256702,0.02330969367414748,0.009442109198571497,0.009175783142672297,0.040250744936399505,0.006839088946397731,0.001611635075536133,0.021991082257474204
151,33,76,13069,13155,2,2,False,0.003955469952634794,0.008911767296880702,0.009747881547130577,0.005917877831525004,0.0019926034967864964,0.0299509193863635,0.03148641569435939,0.010078821525053294,0.15677469768899288
152,33,79,13069,13161,2,4,True,0.05218743871845061,0.04536708458912231,0.27679399329829835,0.025764963562667803,0.0152301707170402,0.0295236881253701,0.0018994336504098985,0.0018480498223301112,0.3852359041004194
153,33,133,13069,13271,2,4,True,0.056709541909910594,0.056635635044090804,0.15169144187558758,0.0014682354553659932,0.016585352836500797,0.0514748988883558,0.02877417222620471,0.006164994314041494,0.3795433107336964
154,33,147,13069,13299,2,6,True,0.024176681792860505,0.027077438893851613,0.035395202320128716,0.009956791074937105,0.008776097689433,0.13111953896811018,0.0323684820228739,0.009952741493919115,0.09120725216399056
155,34,36,13071,13075,2,2,False,0.00047404117941710067,0.010543363088595992,0.2170900791863239,0.002960850995965006,0.0008590191037978999,0.05776608711054518,0.016125381449153597,0.008117186947020516,0.8573652453888985
156,34,100,13071,13205,2,2,False,0.002511821141418097,0.015838230884769017,0.0454148233670843,0.02352149195839949,0.0007087038127757024,0.01722782027618558,0.006439512106770906,0.011204680228439456,0.21746557113988096
157,34,135,13071,13275,2,2,False,0.01560473453486809,0.021660499839674024,0.025549859822465493,0.0013047524665441013,0.0048933355701593,0.02559715461348548,0.004844179209702704,0.0004614385810928212,0.3529179431163507
158,34,136,13071,13277,2,2,False,0.02475300803015082,0.04139979898307139,0.13480911472539808,0.0010259077983545,0.0078802783670914,0.04611072227576542,0.0018898125183398062,0.0023802587267048314,0.5377122474155306
159,34,158,13071,13321,2,2,False,0.01989843322310761,0.018261644870109395,0.12179969327066348,0.011540686043309892,0.006669293989364201,0.01221110507659102,0.012405557874711204,0.006039965790374302,0.5392533462663301
160,35,89,13073,13181,5,5,False,0.01241241886285216,0.025114181999969176,0.013825181215202376,0.007739179896365689,0.01085942375621432,0.012490633773750287,0.020323858869787437,0.003501778931423505,0.015052253129998139
161,35,93,13073,13189,5,5,False,0.024058236567540026,0.015581580118969263,0.02074247053847117,0.0005648705160722911,0.001357453395351399,0.030858756518501895,0.0100504968005245,0.004171528032656413,0.03995378945069372
162,35,120,13073,13245,5,5,False,0.0291759174206333,0.04185282379806177,0.004810340943007252,0.004485631119606315,0.0020891909603792114,0.0160653834203508,0.0006559845586967539,0.0030138839669969775,0.0017012989660477595
