AreaKey,regime,regime_local_k,unified_fitted_z,reference_independent_fitted_z,delta_fitted,unified_Intercept,reference_independent_Intercept,delta_Intercept,unified_PctFB,reference_independent_PctFB,delta_PctFB,unified_PctBlack,reference_independent_PctBlack,delta_PctBlack,unified_PctRural,reference_independent_PctRural,delta_PctRural
13179,6,21,0.6196738430354808,0.6196738430354805,3.3306690738754696e-16,-0.16226110055539372,-0.1622611005553937,-2.7755575615628914e-17,-0.09789948742618355,-0.0978994874261835,-5.551115123125783e-17,0.24512613440720413,0.2451261344072041,2.7755575615628914e-17,-0.6025971864645471,-0.6025971864645469,-2.220446049250313e-16
13181,5,27,-0.7060360230116756,-0.7060360230116756,0.0,0.16745748278483882,0.1674574827848388,2.7755575615628914e-17,0.4466599070962371,0.4466599070962372,-1.1102230246251565e-16,-0.1729975300801828,-0.1729975300801828,0.0,-0.4076295385694941,-0.407629538569494,-5.551115123125783e-17
13183,6,21,-0.9741607909402061,-0.974160790940206,-1.1102230246251565e-16,-0.1718166946125011,-0.1718166946125011,0.0,-0.07979009178394936,-0.0797900917839493,-5.551115123125783e-17,0.2467157037295712,0.2467157037295711,8.326672684688674e-17,-0.6019221686410096,-0.6019221686410096,0.0
13185,6,21,0.4669527063514584,0.4669527063514583,1.1102230246251565e-16,-0.1989439603417345,-0.1989439603417345,0.0,0.33051819815092504,0.3305181981509251,-5.551115123125783e-17,0.29590504639211646,0.2959050463921164,5.551115123125783e-17,-0.5770125102029015,-0.5770125102029013,-1.1102230246251565e-16
13187,1,53,-0.0673905240584895,-0.0673905240584896,9.71445146547012e-17,0.31270407339527795,0.3127040733952779,5.551115123125783e-17,0.6826482718545297,0.6826482718545298,-1.1102230246251565e-16,0.04846902833660993,0.04846902833661,-6.938893903907228e-17,-0.3267220931479604,-0.3267220931479604,0.0
13189,5,27,-0.18105875308170707,-0.1810587530817068,-2.7755575615628914e-16,0.15353766379885242,0.1535376637988525,-8.326672684688674e-17,0.4297695733585817,0.4297695733585816,5.551115123125783e-17,-0.16142531938142798,-0.1614253193814279,-8.326672684688674e-17,-0.4220228152645309,-0.4220228152645309,0.0
13191,6,21,-0.5635962468135249,-0.563596246813525,1.1102230246251565e-16,-0.15198199088933279,-0.1519819908893327,-8.326672684688674e-17,-0.09427612573519212,-0.094276125735192,-1.1102230246251565e-16,0.22814228201726472,0.2281422820172647,2.7755575615628914e-17,-0.622763377200323,-0.6227633772003232,1.1102230246251565e-16
13193,3,17,-0.18200704990593533,-0.1820070499059353,-2.7755575615628914e-17,-0.032917881666151005,-0.0329178816661509,-1.0408340855860843e-16,0.2953311810496988,0.2953311810496988,0.0,-0.08774237151645128,-0.0877423715164512,-8.326672684688674e-17,-0.2699099275936236,-0.2699099275936236,0.0
13195,1,53,-0.17249604868382162,-0.1724960486838218,1.6653345369377348e-16,0.3400795000581379,0.3400795000581378,1.1102230246251565e-16,0.6864844271942656,0.6864844271942657,-1.1102230246251565e-16,-0.03211000187352242,-0.0321100018735224,-2.0816681711721685e-17,-0.33431292032573867,-0.3343129203257387,5.551115123125783e-17
13197,3,17,-0.5391302182643264,-0.5391302182643263,-1.1102230246251565e-16,0.008002545810971179,0.0080025458109712,-2.0816681711721685e-17,0.2883540446899945,0.2883540446899944,5.551115123125783e-17,-0.13024802188386045,-0.1302480218838604,-5.551115123125783e-17,-0.2521999827679968,-0.2521999827679967,-1.1102230246251565e-16
13199,1,53,-0.5205332635899487,-0.5205332635899484,-2.220446049250313e-16,0.18588056001005832,0.1858805600100582,1.1102230246251565e-16,0.8783911205688778,0.8783911205688776,2.220446049250313e-16,-0.06623724536656173,-0.0662372453665616,-1.249000902703301e-16,-0.12325789525662728,-0.123257895256627,-2.7755575615628914e-16
13201,2,19,-0.7760963250849334,-0.7760963250849335,1.1102230246251565e-16,-0.4194887645416846,-0.4194887645416846,0.0,-0.012955101819104906,-0.0129551018191049,-5.204170427930421e-18,0.22881203509582232,0.2288120350958223,2.7755575615628914e-17,-0.330957437879299,-0.330957437879299,0.0
13205,2,19,-0.005673905210513086,-0.005673905210513,-8.586881206085195e-17,-0.4535739742733492,-0.4535739742733491,-1.1102230246251565e-16,0.03567089220967051,0.0356708922096705,1.3877787807814457e-17,0.2414726652265453,0.2414726652265452,1.1102230246251565e-16,-0.343829128337654,-0.343829128337654,0.0
13207,5,27,-0.08539690641187227,-0.0853969064118722,-6.938893903907228e-17,0.0799140514929865,0.0799140514929865,0.0,0.3371784548083511,0.3371784548083511,0.0,-0.11014629077029982,-0.1101462907702998,-1.3877787807814457e-17,-0.4523956421833001,-0.4523956421833001,0.0
13209,4,22,-0.3818884597511312,-0.3818884597511313,5.551115123125783e-17,-0.07648138933396861,-0.0764813893339686,-1.3877787807814457e-17,-0.0001973997918406356,-0.0001973997918406,-3.561604136614882e-17,-0.1258671708302544,-0.1258671708302544,0.0,-0.2841950527615857,-0.2841950527615857,0.0
13211,5,27,-0.07235017157281937,-0.0723501715728193,-6.938893903907228e-17,0.12451225721557083,0.1245122572155708,2.7755575615628914e-17,0.3897036290522559,0.3897036290522558,1.1102230246251565e-16,-0.1339235627863717,-0.1339235627863717,0.0,-0.4296764866216768,-0.4296764866216768,0.0
13213,1,53,-0.4770760225820222,-0.477076022582022,-2.220446049250313e-16,0.1520358407812168,0.1520358407812168,0.0,0.7354959123912637,0.7354959123912638,-1.1102230246251565e-16,0.0333233701323421,0.0333233701323419,2.0122792321330962e-16,-0.28746601498520186,-0.2874660149852017,-1.6653345369377348e-16
13215,3,17,1.0700320489381103,1.0700320489381103,0.0,0.029737539073390856,0.0297375390733908,5.551115123125783e-17,0.2856319770555241,0.2856319770555242,-5.551115123125783e-17,-0.15076060474347208,-0.150760604743472,-8.326672684688674e-17,-0.24452762868536387,-0.2445276286853638,-8.326672684688674e-17
13217,1,53,0.015235898620742094,0.0152358986207422,-1.0581813203458523e-16,0.26676566974116855,0.2667656697411686,-5.551115123125783e-17,0.7862138383561461,0.7862138383561461,0.0,-0.06080086145597913,-0.0608008614559791,-2.7755575615628914e-17,-0.2098865435209957,-0.2098865435209956,-1.1102230246251565e-16
13219,1,53,0.014710769450771044,0.0147107694507713,-2.5673907444456745e-16,0.30747971061509316,0.3074797106150932,-5.551115123125783e-17,0.7320043489128802,0.7320043489128802,0.0,-0.044991322494247143,-0.0449913224942472,5.551115123125783e-17,-0.27531266969104307,-0.2753126696910431,5.551115123125783e-17
13221,1,53,-0.2926746605675318,-0.2926746605675318,0.0,0.31909408302943315,0.3190940830294331,5.551115123125783e-17,0.722350749016953,0.7223507490169532,-2.220446049250313e-16,-0.043798764880331575,-0.0437987648803316,2.7755575615628914e-17,-0.28887625086874436,-0.2888762508687443,-5.551115123125783e-17
13223,1,53,-0.3660365681687421,-0.3660365681687418,-2.7755575615628914e-16,0.11721526034506147,0.1172152603450615,-2.7755575615628914e-17,0.813134194762746,0.8131341947627458,1.1102230246251565e-16,-0.026985761248378703,-0.0269857612483788,9.71445146547012e-17,-0.23996171161632018,-0.2399617116163201,-8.326672684688674e-17
13225,3,17,0.09255196336590024,0.0925519633659002,4.163336342344337e-17,-0.0576477182723798,-0.0576477182723798,0.0,0.3065106085003955,0.3065106085003956,-5.551115123125783e-17,-0.05554025702394805,-0.055540257023948,-4.85722573273506e-17,-0.283403115482512,-0.283403115482512,0.0
13227,1,53,-0.711624982509678,-0.7116249825096783,3.3306690738754696e-16,0.1847619775594237,0.1847619775594234,3.0531133177191805e-16,0.7136546627422296,0.7136546627422294,1.1102230246251565e-16,-0.003787864896935389,-0.0037878648969352,-1.8908485888147197e-16,-0.3287096353691934,-0.3287096353691934,0.0
13229,6,21,-0.5937084472103471,-0.5937084472103471,0.0,-0.25875005938041185,-0.2587500593804118,-5.551115123125783e-17,0.13198258092399012,0.1319825809239901,2.7755575615628914e-17,0.22717558814090036,0.2271755881409004,-2.7755575615628914e-17,-0.5307196855934638,-0.5307196855934639,1.1102230246251565e-16
13231,5,27,-0.45283436717980186,-0.4528343671798018,-5.551115123125783e-17,0.08134756206403324,0.0813475620640332,4.163336342344337e-17,0.3688295631974242,0.3688295631974241,1.1102230246251565e-16,-0.11065071467226562,-0.1106507146722656,-1.3877787807814457e-17,-0.4420992341596984,-0.4420992341596984,0.0
13233,1,53,0.024261273777597347,0.0242612737775974,-5.204170427930421e-17,0.10624978302958399,0.1062497830295839,8.326672684688674e-17,0.818654843082437,0.8186548430824372,-2.220446049250313e-16,-0.007818103700300949,-0.0078181037003011,1.5092094240998222e-16,-0.23803797323447573,-0.2380379732344756,-1.3877787807814457e-16
13235,4,22,-0.00510279393887636,-0.0051027939388764,3.9898639947466563e-17,-0.07530921050289022,-0.0753092105028902,-1.3877787807814457e-17,-0.01332953677085294,-0.0133295367708529,-3.9898639947466563e-17,-0.14433570435667153,-0.1443357043566715,-2.7755575615628914e-17,-0.23541677938580405,-0.235416779385804,-5.551115123125783e-17
13237,5,27,0.3348805233410428,0.3348805233410428,0.0,0.1122851094750036,0.1122851094750036,0.0,0.3434344678309577,0.3434344678309577,0.0,-0.12571762846246542,-0.1257176284624653,-1.3877787807814457e-16,-0.45091677724115076,-0.4509167772411507,-5.551115123125783e-17
13239,4,22,-0.4400546603380336,-0.4400546603380335,-1.1102230246251565e-16,-0.04132391315747905,-0.041323913157479,-4.85722573273506e-17,-0.08891789208183129,-0.0889178920818312,-8.326672684688674e-17,-0.19546895666645225,-0.1954689566664522,-5.551115123125783e-17,-0.1427374610859687,-0.1427374610859687,0.0
13241,1,53,-0.09873489291604559,-0.0987348929160457,1.1102230246251565e-16,0.34610508210460356,0.3461050821046036,-5.551115123125783e-17,0.6766337735766423,0.6766337735766422,1.1102230246251565e-16,0.05164642673416164,0.0516464267341617,-5.551115123125783e-17,-0.329397440016738,-0.3293974400167381,1.1102230246251565e-16
13243,4,22,-0.27632386941296105,-0.2763238694129611,5.551115123125783e-17,-0.0434485870106351,-0.0434485870106351,0.0,-0.08599153294884154,-0.0859915329488416,5.551115123125783e-17,-0.19245674121563,-0.19245674121563,0.0,-0.1458331861255929,-0.1458331861255928,-1.1102230246251565e-16
13245,5,27,1.6031737442813545,1.6031737442813547,-2.220446049250313e-16,0.15385576050845556,0.1538557605084556,-2.7755575615628914e-17,0.42394257564268734,0.4239425756426873,5.551115123125783e-17,-0.1650450303202533,-0.1650450303202532,-1.1102230246251565e-16,-0.42203554163577695,-0.4220355416357769,-5.551115123125783e-17
13247,1,53,0.9711825890318806,0.9711825890318808,-2.220446049250313e-16,0.2581022079028113,0.2581022079028112,1.1102230246251565e-16,0.7828459327290642,0.7828459327290643,-1.1102230246251565e-16,-0.059769058993162316,-0.0597690589931624,8.326672684688674e-17,-0.21654574851007355,-0.2165457485100736,5.551115123125783e-17
13249,3,17,-0.5492450520407608,-0.5492450520407608,0.0,-0.01145284939865035,-0.0114528493986503,-5.0306980803327406e-17,0.2899679069664565,0.2899679069664565,0.0,-0.11216348514983165,-0.1121634851498316,-5.551115123125783e-17,-0.26010460255416407,-0.260104602554164,-5.551115123125783e-17
13251,3,17,-0.4192661697710246,-0.4192661697710246,0.0,-0.0243474481861215,-0.0243474481861215,0.0,0.8623290801928104,0.8623290801928104,0.0,0.058861251125791825,0.0588612511257918,2.7755575615628914e-17,-0.26371501479829834,-0.2637150147982983,-5.551115123125783e-17
13253,2,19,-0.41494257684117686,-0.4149425768411768,-5.551115123125783e-17,-0.4129272216692858,-0.4129272216692857,-1.1102230246251565e-16,-0.021638690521507804,-0.0216386905215078,-3.469446951953614e-18,0.22219888973796276,0.2221988897379627,5.551115123125783e-17,-0.3278244954838659,-0.3278244954838658,-1.1102230246251565e-16
13255,1,53,0.047341228155283854,0.0473412281552838,5.551115123125783e-17,0.22496300875207387,0.2249630087520739,-2.7755575615628914e-17,0.8555627718415322,0.8555627718415323,-1.1102230246251565e-16,-0.0776940586433304,-0.0776940586433304,0.0,-0.13140328454021943,-0.1314032845402194,-2.7755575615628914e-17
13257,1,53,0.40034340435763077,0.4003434043576309,-1.1102230246251565e-16,0.3517803386132855,0.3517803386132856,-1.1102230246251565e-16,0.6654988979442604,0.6654988979442603,1.1102230246251565e-16,0.00467207792945501,0.0046720779294549,1.0928757898653885e-16,-0.35659385784254505,-0.356593857842545,-5.551115123125783e-17
13259,4,22,-0.5456046043606682,-0.5456046043606682,0.0,-0.040612067867919335,-0.0406120678679193,-3.469446951953614e-17,-0.07927271802403182,-0.0792727180240318,-2.7755575615628914e-17,-0.19162561073689066,-0.1916256107368906,-5.551115123125783e-17,-0.15272979883944382,-0.1527297988394438,-2.7755575615628914e-17
13261,4,22,-0.061356130737980685,-0.0613561307379806,-8.326672684688674e-17,-0.047551182941343625,-0.0475511829413436,-2.7755575615628914e-17,-0.0636556846734603,-0.0636556846734602,-1.1102230246251565e-16,-0.17956782492127246,-0.1795678249212724,-5.551115123125783e-17,-0.17067897370500684,-0.1706789737050068,-5.551115123125783e-17
13263,3,17,-0.6967190945065287,-0.6967190945065287,0.0,0.01794280365348236,0.0179428036534822,1.5959455978986625e-16,0.2908094465791413,0.2908094465791413,0.0,-0.13565089124581156,-0.1356508912458115,-5.551115123125783e-17,-0.2479120610460039,-0.2479120610460039,0.0
13265,5,27,-0.7443339384942993,-0.7443339384942991,-2.220446049250313e-16,0.14521798115278117,0.1452179811527812,-2.7755575615628914e-17,0.42426342403917305,0.424263424039173,5.551115123125783e-17,-0.14920222951001083,-0.1492022295100107,-1.3877787807814457e-16,-0.43138285375844315,-0.4313828537584431,-5.551115123125783e-17
13267,4,22,-0.18033996682946052,-0.1803399668294604,-1.1102230246251565e-16,-0.06957691888763062,-0.0695769188876306,-2.7755575615628914e-17,0.0031387979481093953,0.0031387979481094,-4.7704895589362195e-18,-0.10853759828369874,-0.1085375982836987,-4.163336342344337e-17,-0.3016750216216231,-0.3016750216216231,0.0
13269,3,17,-0.5486194246623278,-0.5486194246623277,-1.1102230246251565e-16,-0.006661280297751759,-0.0066612802977517,-5.898059818321144e-17,0.29410205358420977,0.2941020535842097,5.551115123125783e-17,-0.11182729543161077,-0.1118272954316107,-6.938893903907228e-17,-0.25772174069848663,-0.2577217406984866,-5.551115123125783e-17
13271,2,19,-0.5928050135586687,-0.5928050135586688,1.1102230246251565e-16,-0.4490708820070919,-0.4490708820070919,0.0,0.2833117682926719,0.2833117682926719,0.0,0.3059980895726104,0.3059980895726103,5.551115123125783e-17,-0.19556965279376531,-0.1955696527937652,-1.1102230246251565e-16
13273,4,22,-0.22791103601667692,-0.2279110360166769,-2.7755575615628914e-17,-0.04646773270461117,-0.0464677327046111,-6.938893903907228e-17,-0.07925960577232893,-0.0792596057723289,-2.7755575615628914e-17,-0.18708882852982944,-0.1870888285298294,-5.551115123125783e-17,-0.15337726747582958,-0.1533772674758295,-8.326672684688674e-17
13275,2,19,-0.14990686749402551,-0.1499068674940255,-2.7755575615628914e-17,-0.4733446687687085,-0.4733446687687085,0.0,0.05344399853612322,0.0534439985361232,2.0816681711721685e-17,0.22562224159959962,0.2256222415995996,2.7755575615628914e-17,-0.368002318524178,-0.368002318524178,0.0
13277,2,19,0.04900994672885245,0.0490099467288523,1.5265566588595902e-16,-0.4841957702308894,-0.4841957702308894,0.0,0.27315294784229877,0.2731529478422987,5.551115123125783e-17,0.3047875296631387,0.3047875296631387,0.0,-0.2583977395597739,-0.2583977395597738,-1.1102230246251565e-16
13279,4,22,0.32952074700708556,0.3295207470070855,5.551115123125783e-17,-0.07229819490443157,-0.0722981949044316,2.7755575615628914e-17,0.0033215992675930395,0.003321599267593,3.946495907847236e-17,-0.11628812882640527,-0.1162881288264051,-1.6653345369377348e-16,-0.2942011628294495,-0.2942011628294495,0.0
13281,1,53,0.001479235461233186,0.0014792354612335,-3.139849491518021e-16,0.3355572845280311,0.3355572845280312,-1.1102230246251565e-16,0.683766969773294,0.6837669697732941,-1.1102230246251565e-16,0.07236517617553218,0.072365176175532,1.8041124150158794e-16,-0.3140369096699451,-0.3140369096699451,0.0
13283,3,17,-0.48910912005639995,-0.4891091200563998,-1.6653345369377348e-16,-0.0657545916758896,-0.0657545916758894,-1.942890293094024e-16,0.7565595492702651,0.7565595492702651,0.0,0.0644849077716586,0.0644849077716586,0.0,-0.27205132179234354,-0.2720513217923436,5.551115123125783e-17
13285,1,53,0.19486401271822312,0.1948640127182232,-8.326672684688674e-17,0.15781357507580207,0.1578135750758021,-2.7755575615628914e-17,0.8720260913535566,0.8720260913535567,-1.1102230246251565e-16,-0.04663010836570741,-0.0466301083657072,-2.1510571102112408e-16,-0.14859778659249176,-0.1485977865924918,2.7755575615628914e-17
13287,2,19,-0.17504206757036178,-0.1750420675703617,-8.326672684688674e-17,-0.46881580389607574,-0.4688158038960757,-5.551115123125783e-17,0.3104840959683126,0.3104840959683126,0.0,0.35570775928283227,0.3557077592828322,5.551115123125783e-17,-0.2295554616439168,-0.2295554616439167,-1.1102230246251565e-16
13289,5,27,-0.7725446697165942,-0.7725446697165943,1.1102230246251565e-16,0.05692563203329654,0.0569256320332965,4.163336342344337e-17,0.2380526365453822,0.2380526365453821,8.326672684688674e-17,-0.10146787653445813,-0.1014678765344581,-2.7755575615628914e-17,-0.4936466511594767,-0.4936466511594767,0.0
13291,1,53,-0.27692693895397236,-0.2769269389539722,-1.6653345369377348e-16,0.3207061257244278,0.3207061257244277,1.1102230246251565e-16,0.6872030461276968,0.6872030461276969,-1.1102230246251565e-16,0.0720372382269519,0.0720372382269518,1.1102230246251565e-16,-0.3117476039234843,-0.3117476039234841,-1.6653345369377348e-16
13293,5,27,-0.006549610025180341,-0.0065496100251803,-4.163336342344337e-17,0.07288758418455023,0.0728875841845502,2.7755575615628914e-17,0.3481802583839129,0.3481802583839128,1.1102230246251565e-16,-0.10644698878150897,-0.106446988781509,2.7755575615628914e-17,-0.4510122220240204,-0.4510122220240203,-1.1102230246251565e-16
13295,1,53,-0.14081722553552994,-0.1408172255355298,-1.3877787807814457e-16,0.09648201661172906,0.0964820166117289,1.6653345369377348e-16,0.786133636082774,0.7861336360827741,-1.1102230246251565e-16,0.021033707312946848,0.0210337073129467,1.491862189340054e-16,-0.260825775523005,-0.260825775523005,0.0
13297,1,53,0.10321594200389464,0.1032159420038947,-5.551115123125783e-17,0.2864641198703509,0.286464119870351,-5.551115123125783e-17,0.7508956897895849,0.7508956897895849,0.0,-0.04990002787712522,-0.0499000278771253,8.326672684688674e-17,-0.2524507314245885,-0.2524507314245886,1.1102230246251565e-16
13299,6,21,-0.010961065628391942,-0.0109610656283918,-1.4224732503009818e-16,-0.22170186649842585,-0.2217018664984258,-5.551115123125783e-17,0.23873352232513692,0.2387335223251369,2.7755575615628914e-17,0.2465965200999209,0.2465965200999209,0.0,-0.5600428286881831,-0.5600428286881832,1.1102230246251565e-16
13301,5,27,-0.83865059449783,-0.8386505944978301,1.1102230246251565e-16,0.14104569635394776,0.1410456963539477,5.551115123125783e-17,0.41483362652502803,0.414833626525028,5.551115123125783e-17,-0.14927089482808825,-0.1492708948280882,-5.551115123125783e-17,-0.43574499497249064,-0.4357449949724906,-5.551115123125783e-17
13303,5,27,-0.27147136203034167,-0.2714713620303416,-5.551115123125783e-17,0.10330792359024528,0.1033079235902452,8.326672684688674e-17,0.341402399395017,0.3414023993950169,1.1102230246251565e-16,-0.12152081640770733,-0.1215208164077073,-2.7755575615628914e-17,-0.48026771326561724,-0.4802677132656172,-5.551115123125783e-17
13305,6,21,-0.0692749839789909,-0.0692749839789908,-9.71445146547012e-17,-0.1953981756779542,-0.1953981756779542,0.0,-0.029004421047972975,-0.029004421047973,2.42861286636753e-17,0.24979063150039613,0.2497906315003961,2.7755575615628914e-17,-0.5933054748493547,-0.5933054748493548,1.1102230246251565e-16
13307,4,22,-0.4004568725486062,-0.4004568725486063,1.1102230246251565e-16,-0.04360686478734151,-0.0436068647873415,-6.938893903907228e-18,-0.07522346618804127,-0.0752234661880412,-6.938893903907228e-17,-0.18751639908996823,-0.1875163990899682,-2.7755575615628914e-17,-0.15725074206145023,-0.1572507420614502,-2.7755575615628914e-17
13309,4,22,-0.397318717518124,-0.397318717518124,0.0,-0.08424397059066824,-0.0842439705906682,-4.163336342344337e-17,-0.0076651601701741845,-0.0076651601701741,-8.413408858487514e-17,-0.13489027466859124,-0.1348902746685912,-5.551115123125783e-17,-0.2692077234170727,-0.2692077234170727,0.0
13311,1,53,-0.07090283753394677,-0.0709028375339468,2.7755575615628914e-17,0.33522103837259326,0.3352210383725932,5.551115123125783e-17,0.6765151725926815,0.6765151725926816,-1.1102230246251565e-16,0.046531158932531125,0.0465311589325311,2.7755575615628914e-17,-0.33187028998304685,-0.3318702899830469,5.551115123125783e-17
13313,1,53,0.9539842588776931,0.9539842588776934,-3.3306690738754696e-16,0.103549780244931,0.1035497802449309,9.71445146547012e-17,0.7595158553623448,0.7595158553623449,-1.1102230246251565e-16,0.019185855090615433,0.0191858550906152,2.3245294578089215e-16,-0.275766614179445,-0.2757666141794451,1.1102230246251565e-16
13315,2,19,-0.8485596628156997,-0.8485596628156996,-1.1102230246251565e-16,-0.4506224790737281,-0.450622479073728,-1.1102230246251565e-16,0.3103912579722975,0.3103912579722975,0.0,0.348026697544366,0.348026697544366,0.0,-0.2024040586388855,-0.2024040586388855,0.0
13317,5,27,-0.10707881747674167,-0.1070788174767417,2.7755575615628914e-17,0.16319283268023627,0.1631928326802362,5.551115123125783e-17,0.44667042461338474,0.4466704246133848,-5.551115123125783e-17,-0.16589765953813587,-0.1658976595381359,2.7755575615628914e-17,-0.41215614700166137,-0.4121561470016613,-5.551115123125783e-17
13319,5,27,-0.7285144912437097,-0.7285144912437097,0.0,0.056456060882027495,0.0564560608820274,9.71445146547012e-17,0.18921136535763958,0.1892113653576396,-2.7755575615628914e-17,-0.10224660923015502,-0.102246609230155,-2.7755575615628914e-17,-0.5160881261567716,-0.5160881261567716,0.0
13321,2,19,-0.5907747423135856,-0.5907747423135855,-1.1102230246251565e-16,-0.5164049342103155,-0.5164049342103155,0.0,0.30973278829979367,0.3097327882997936,5.551115123125783e-17,0.37351749482627183,0.3735174948262718,5.551115123125783e-17,-0.28978462417909806,-0.2897846241790981,5.551115123125783e-17
